id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf
1,126,0.0028,-0.0002,100.0,518.67,642.54,1585.99,1403.27,14.62,21.61,554.44,2388.05,9073.31,1.3,47.45,521.58,2388.06,8146.4,8.4433,0.03,394,2388,100.0,38.84,23.2936,77
1,127,0.0026,0.0006,100.0,518.67,642.53,1593.67,1409.25,14.62,21.61,553.48,2388.1,9077.41,1.3,47.32,520.96,2388.11,8147.38,8.4169,0.03,392,2388,100.0,38.86,23.3789,76
1,128,-0.0011,0.0002,100.0,518.67,642.57,1585.17,1410.45,14.62,21.61,553.69,2388.12,9069.33,1.3,47.47,521.68,2388.07,8154.44,8.4365,0.03,394,2388,100.0,38.76,23.3058,75
1,129,0.0001,0.0005,100.0,518.67,642.08,1585.58,1410.93,14.62,21.61,553.82,2388.03,9078.01,1.3,47.56,521.87,2388.1,8146.77,8.4273,0.03,395,2388,100.0,38.81,23.3656,74
1,130,0.0013,0.0005,100.0,518.67,642.27,1582.08,1406.89,14.62,21.61,553.05,2388.06,9073.49,1.3,47.52,521.3,2388.06,8149.3,8.4389,0.03,393,2388,100.0,38.86,23.2393,73
1,131,0.0002,0.0002,100.0,518.67,642.46,1588.61,1399.48,14.62,21.61,553.52,2388.08,9069.77,1.3,47.76,521.86,2388.09,8148.5,8.4455,0.03,395,2388,100.0,38.89,23.3407,72
1,132,0.0001,0.0003,100.0,518.67,642.89,1590.69,1414.85,14.62,21.61,553.07,2388.05,9072.95,1.3,47.49,521.4,2388.06,8145.6,8.474,0.03,391,2388,100.0,38.78,23.3596,71
1,133,-0.0018,0.0004,100.0,518.67,642.6,1597.12,1401.1,14.62,21.61,553.95,2388.09,9068.13,1.3,47.44,521.64,2388.13,8149.13,8.4254,0.03,394,2388,100.0,38.93,23.2347,70
1,134,0.001,0.0003,100.0,518.67,642.7,1592.23,1403.98,14.62,21.61,553.06,2388.06,9069.42,1.3,47.61,521.54,2388.0,8150.6,8.4163,0.03,394,2388,100.0,38.64,23.4035,69
1,135,-0.0003,-0.0001,100.0,518.67,642.71,1594.2,1409.14,14.62,21.61,552.84,2388.11,9076.85,1.3,47.46,521.01,2388.07,8147.94,8.4525,0.03,394,2388,100.0,39.17,23.3339,68
1,136,0.004,-0.0002,100.0,518.67,642.63,1584.03,1407.41,14.62,21.61,553.3,2388.09,9079.99,1.3,47.56,521.7,2388.07,8152.97,8.4304,0.03,394,2388,100.0,38.8,23.2648,67
1,137,0.001,0.0004,100.0,518.67,642.7,1590.24,1413.05,14.62,21.61,553.42,2388.06,9072.27,1.3,47.41,520.27,2388.03,8153.13,8.4526,0.03,393,2388,100.0,38.6,23.2065,66
1,138,-0.0013,0.0003,100.0,518.67,642.37,1591.07,1406.31,14.62,21.61,552.98,2388.09,9069.69,1.3,47.47,521.6,2388.1,8153.81,8.4266,0.03,390,2388,100.0,38.84,23.2673,65
1,139,-0.0001,-0.0004,100.0,518.67,642.94,1581.33,1408.1,14.62,21.61,552.91,2388.05,9075.58,1.3,47.55,521.91,2388.1,8150.38,8.4625,0.03,395,2388,100.0,38.76,23.27,64
1,140,0.0039,0.0003,100.0,518.67,642.39,1590.47,1405.76,14.62,21.61,553.62,2388.05,9080.57,1.3,47.68,521.96,2388.06,8151.85,8.3972,0.03,392,2388,100.0,38.84,23.34,63
1,141,-0.0019,-0.0,100.0,518.67,642.32,1591.74,1407.76,14.62,21.61,553.7,2388.09,9071.06,1.3,47.49,521.44,2388.09,8154.15,8.4279,0.03,391,2388,100.0,38.72,23.1737,62
1,142,-0.0012,-0.0,100.0,518.67,642.81,1588.1,1406.0,14.62,21.61,553.22,2388.12,9068.18,1.3,47.65,520.81,2388.08,8150.45,8.4202,0.03,395,2388,100.0,38.88,23.2951,61
1,143,0.0017,-0.0001,100.0,518.67,642.59,1592.72,1405.07,14.62,21.61,553.04,2388.05,9069.96,1.3,47.63,521.26,2388.03,8145.46,8.4624,0.03,392,2388,100.0,38.86,23.2761,60
1,144,0.0024,-0.0002,100.0,518.67,643.12,1587.73,1410.43,14.62,21.61,553.17,2388.09,9068.29,1.3,47.53,521.39,2388.06,8150.57,8.4557,0.03,392,2388,100.0,38.74,23.3121,59
1,145,-0.0012,0.0004,100.0,518.67,642.39,1599.52,1418.42,14.62,21.61,553.59,2388.13,9074.44,1.3,47.59,521.44,2388.08,8150.11,8.4695,0.03,394,2388,100.0,38.73,23.2787,58
1,146,-0.0022,0.0001,100.0,518.67,642.82,1587.72,1411.05,14.62,21.61,553.07,2388.13,9074.59,1.3,47.63,521.18,2388.12,8151.49,8.4237,0.03,393,2388,100.0,38.92,23.2798,57
1,147,0.0018,-0.0001,100.0,518.67,642.33,1590.5,1405.66,14.62,21.61,553.05,2388.07,9075.38,1.3,47.46,520.79,2388.1,8151.26,8.4383,0.03,394,2388,100.0,38.87,23.2808,56
1,148,-0.0046,-0.0001,100.0,518.67,642.79,1596.25,1415.89,14.62,21.61,552.78,2388.07,9072.84,1.3,47.75,520.55,2388.11,8145.46,8.459,0.03,393,2388,100.0,38.84,23.2892,55
1,149,0.0018,0.0003,100.0,518.67,643.19,1593.39,1410.1,14.62,21.61,553.47,2388.13,9071.06,1.3,47.61,521.64,2388.05,8154.02,8.4832,0.03,393,2388,100.0,38.65,23.2002,54
1,150,0.0025,0.0003,100.0,518.67,643.1,1594.61,1408.93,14.62,21.61,553.82,2388.16,9071.39,1.3,47.53,521.23,2388.07,8150.54,8.4566,0.03,393,2388,100.0,38.52,23.1104,53
1,151,0.0029,0.0,100.0,518.67,642.78,1586.25,1406.78,14.62,21.61,553.32,2388.08,9079.3,1.3,47.55,521.54,2388.13,8151.02,8.4804,0.03,394,2388,100.0,38.76,23.1989,52
1,152,0.0011,0.0004,100.0,518.67,642.69,1597.93,1414.17,14.62,21.61,552.73,2388.06,9072.23,1.3,47.55,521.24,2388.15,8153.52,8.4667,0.03,393,2388,100.0,38.67,23.2154,51
1,153,-0.0001,0.0004,100.0,518.67,642.54,1594.53,1413.38,14.62,21.61,552.81,2388.12,9082.03,1.3,47.7,521.41,2388.1,8153.59,8.4195,0.03,393,2388,100.0,38.71,23.2706,50
1,154,0.0032,-0.0002,100.0,518.67,642.76,1601.67,1419.35,14.62,21.61,552.64,2388.15,9077.28,1.3,47.73,521.55,2388.11,8151.47,8.4859,0.03,395,2388,100.0,38.72,23.2674,49
1,155,0.0018,-0.0003,100.0,518.67,642.85,1587.98,1409.19,14.62,21.61,553.74,2388.09,9080.44,1.3,47.65,521.32,2388.03,8154.05,8.4314,0.03,394,2388,100.0,38.89,23.269000000000002,48
1,156,-0.0009,-0.0003,100.0,518.67,642.97,1593.27,1408.84,14.62,21.61,553.05,2388.08,9077.68,1.3,47.7,521.39,2388.08,8150.11,8.4335,0.03,393,2388,100.0,38.9,23.2109,47
1,157,-0.0005,0.0005,100.0,518.67,643.02,1594.58,1413.47,14.62,21.61,553.25,2388.11,9075.69,1.3,47.78,521.24,2388.16,8152.48,8.496,0.03,393,2388,100.0,38.84,23.2399,46
1,158,-0.0025,0.0005,100.0,518.67,643.03,1587.4,1411.7,14.62,21.61,553.42,2388.12,9078.66,1.3,47.41,521.03,2388.13,8150.09,8.4498,0.03,394,2388,100.0,38.83,23.3357,45
1,159,-0.0031,0.0003,100.0,518.67,642.92,1587.27,1415.08,14.62,21.61,552.91,2388.11,9081.36,1.3,47.61,520.74,2388.05,8147.89,8.4632,0.03,395,2388,100.0,38.73,23.1478,44
1,160,-0.0,0.0,100.0,518.67,643.43,1591.35,1412.25,14.62,21.61,553.69,2388.07,9077.56,1.3,47.9,521.35,2388.08,8155.5,8.4688,0.03,395,2388,100.0,38.76,23.2899,43
1,161,-0.0,0.0001,100.0,518.67,643.39,1589.02,1421.22,14.62,21.61,552.24,2388.12,9079.67,1.3,47.81,521.35,2388.16,8154.5,8.4336,0.03,393,2388,100.0,38.74,23.2353,42
1,162,-0.0004,0.0,100.0,518.67,642.55,1594.08,1413.56,14.62,21.61,552.85,2388.14,9075.18,1.3,47.78,520.55,2388.11,8162.3,8.4575,0.03,394,2388,100.0,38.67,23.2547,41
1,163,0.0017,0.0004,100.0,518.67,642.94,1592.36,1414.76,14.62,21.61,552.91,2388.17,9074.96,1.3,47.77,520.87,2388.17,8148.15,8.4677,0.03,393,2388,100.0,38.52,23.2266,40
1,164,0.0009,0.0005,100.0,518.67,642.8,1589.5,1413.8,14.62,21.61,552.92,2388.12,9077.26,1.3,47.66,521.14,2388.15,8153.27,8.4659,0.03,394,2388,100.0,38.43,23.3699,39
1,165,0.002,-0.0001,100.0,518.67,642.85,1592.85,1413.12,14.62,21.61,552.58,2388.17,9075.39,1.3,47.65,521.25,2388.13,8156.77,8.4534,0.03,394,2388,100.0,38.69,23.1383,38
1,166,0.0034,0.0,100.0,518.67,642.67,1583.45,1420.28,14.62,21.61,552.72,2388.17,9073.04,1.3,47.62,521.01,2388.06,8150.05,8.4764,0.03,395,2388,100.0,38.82,23.2526,37
1,167,-0.0025,0.0005,100.0,518.67,642.78,1598.09,1417.83,14.62,21.61,553.26,2388.11,9080.49,1.3,47.91,521.07,2388.12,8156.83,8.4751,0.03,393,2388,100.0,38.77,23.2265,36
1,168,-0.0003,-0.0001,100.0,518.67,643.4,1596.09,1420.18,14.62,21.61,552.78,2388.06,9073.22,1.3,47.75,521.03,2388.09,8151.87,8.4826,0.03,396,2388,100.0,38.62,23.1664,35
1,169,-0.0016,0.0003,100.0,518.67,642.86,1598.17,1415.53,14.62,21.61,552.2,2388.14,9085.6,1.3,47.51,520.72,2388.14,8148.82,8.4355,0.03,395,2388,100.0,38.51,23.1888,34
1,170,0.002,0.0004,100.0,518.67,642.46,1589.11,1415.41,14.62,21.61,552.81,2388.15,9081.02,1.3,47.76,520.85,2388.1,8153.63,8.4903,0.03,393,2388,100.0,38.76,23.1679,33
1,171,0.0009,0.0001,100.0,518.67,643.49,1594.51,1417.44,14.62,21.61,552.72,2388.1,9078.17,1.3,47.74,520.64,2388.11,8156.6,8.4836,0.03,394,2388,100.0,38.7,23.2905,32
1,172,0.0028,0.0003,100.0,518.67,643.03,1597.18,1408.53,14.62,21.61,552.33,2388.16,9080.93,1.3,47.7,521.4,2388.09,8152.52,8.4594,0.03,395,2388,100.0,38.63,23.0967,31
1,173,0.0017,-0.0001,100.0,518.67,642.88,1590.85,1413.37,14.62,21.61,552.37,2388.14,9080.21,1.3,47.8,520.82,2388.12,8157.56,8.4465,0.03,394,2388,100.0,38.6,23.2596,30
1,174,0.0014,0.0005,100.0,518.67,642.67,1594.09,1421.34,14.62,21.61,552.38,2388.15,9078.54,1.3,47.76,520.41,2388.14,8152.04,8.4663,0.03,393,2388,100.0,38.61,23.1815,29
1,175,0.0043,0.0001,100.0,518.67,642.96,1595.23,1422.16,14.62,21.61,551.9,2388.16,9079.64,1.3,47.63,520.96,2388.12,8153.55,8.4914,0.03,395,2388,100.0,38.57,23.12,28
1,176,-0.0004,-0.0002,100.0,518.67,643.33,1597.46,1423.8,14.62,21.61,553.22,2388.19,9082.4,1.3,47.93,520.36,2388.15,8154.74,8.4998,0.03,395,2388,100.0,38.78,23.1626,27
1,177,-0.0018,0.0001,100.0,518.67,642.96,1587.95,1420.42,14.62,21.61,553.55,2388.13,9079.99,1.3,47.84,520.52,2388.16,8147.71,8.4907,0.03,395,2388,100.0,38.65,23.1357,26
1,178,-0.0012,0.0004,100.0,518.67,643.22,1597.33,1417.31,14.62,21.61,552.34,2388.16,9079.64,1.3,47.88,520.76,2388.16,8161.29,8.5021,0.03,394,2388,100.0,38.47,23.1661,25
1,179,0.0014,-0.0,100.0,518.67,643.48,1598.02,1426.4,14.62,21.61,552.86,2388.11,9086.57,1.3,48.02,519.71,2388.15,8154.7,8.4857,0.03,394,2388,100.0,38.64,23.1395,24
1,180,-0.0041,-0.0,100.0,518.67,642.96,1603.73,1422.13,14.62,21.61,551.69,2388.2,9085.35,1.3,48.03,520.87,2388.16,8157.74,8.4559,0.03,395,2388,100.0,38.75,23.1705,23
1,181,0.0016,0.0002,100.0,518.67,643.56,1590.41,1422.39,14.62,21.61,552.5,2388.14,9082.72,1.3,48.03,520.83,2388.16,8154.67,8.4948,0.03,394,2388,100.0,38.62,23.1866,22
1,182,0.0019,-0.0002,100.0,518.67,643.23,1599.84,1419.03,14.62,21.61,552.42,2388.14,9083.86,1.3,47.98,520.0,2388.16,8153.3,8.506,0.03,396,2388,100.0,38.54,23.2061,21
1,183,0.0019,0.0001,100.0,518.67,643.45,1597.97,1417.53,14.62,21.61,552.2,2388.17,9082.13,1.3,47.83,520.71,2388.2,8155.2,8.4852,0.03,395,2388,100.0,38.54,23.1571,20
1,184,-0.0008,0.0003,100.0,518.67,643.63,1594.87,1421.88,14.62,21.61,552.14,2388.19,9087.34,1.3,47.68,520.32,2388.19,8151.64,8.4816,0.03,395,2388,100.0,38.52,23.1018,19
1,185,0.0004,-0.0002,100.0,518.67,643.47,1599.76,1424.52,14.62,21.61,551.7,2388.13,9075.88,1.3,48.0,520.63,2388.16,8155.92,8.4953,0.03,394,2388,100.0,38.63,23.1901,18
1,186,0.0016,-0.0001,100.0,518.67,643.31,1599.3,1418.38,14.62,21.61,551.34,2388.17,9080.49,1.3,48.05,520.61,2388.17,8150.72,8.503,0.03,395,2388,100.0,38.6,23.1496,17
1,187,0.0019,-0.0004,100.0,518.67,642.85,1599.5,1426.35,14.62,21.61,552.01,2388.24,9076.82,1.3,47.95,520.01,2388.19,8157.59,8.5113,0.03,396,2388,100.0,38.49,23.2821,16
1,188,-0.0021,0.0004,100.0,518.67,643.4,1598.12,1423.52,14.62,21.61,551.96,2388.17,9079.41,1.3,47.87,520.15,2388.21,8153.39,8.5063,0.03,395,2388,100.0,38.59,23.2322,15
1,189,-0.0004,-0.0001,100.0,518.67,643.38,1589.94,1424.63,14.62,21.61,552.13,2388.16,9083.72,1.3,47.82,519.91,2388.11,8151.9,8.4717,0.03,395,2388,100.0,38.6,23.16,14
1,190,0.0031,-0.0004,100.0,518.67,643.35,1597.79,1421.66,14.62,21.61,551.66,2388.17,9088.85,1.3,48.0,520.15,2388.16,8156.54,8.4771,0.03,395,2388,100.0,38.38,23.1424,13
2,1,0.0009,-0.0002,100.0,518.67,642.66,1574.94,1402.56,14.62,21.61,554.68,2388.02,9071.43,1.3,47.21,522.54,2388.03,8149.93,8.3864,0.03,391,2388,100.0,39.18,23.4691,208
2,2,-0.0018,0.0004,100.0,518.67,641.89,1587.37,1399.22,14.62,21.61,554.82,2387.98,9072.49,1.3,47.23,521.87,2387.99,8146.81,8.3596,0.03,393,2388,100.0,38.98,23.4814,207
2,3,0.0021,0.0003,100.0,518.67,641.61,1580.34,1404.76,14.62,21.61,554.93,2388.04,9065.21,1.3,47.28,522.52,2388.0,8148.46,8.3811,0.03,391,2388,100.0,39.17,23.3284,206
2,4,-0.0042,0.0003,100.0,518.67,641.88,1592.14,1400.88,14.62,21.6,555.36,2388.03,9065.71,1.3,47.28,522.1,2387.99,8146.47,8.3657,0.03,391,2388,100.0,39.05,23.4411,205
2,5,0.0017,0.0,100.0,518.67,641.87,1581.4,1405.83,14.62,21.61,555.31,2387.96,9071.81,1.3,47.2,522.03,2387.94,8146.16,8.3856,0.03,392,2388,100.0,38.92,23.3387,204
2,6,0.0013,-0.0002,100.0,518.67,642.07,1581.22,1398.71,14.62,21.61,555.34,2388.03,9070.95,1.3,47.16,522.73,2388.03,8151.43,8.3655,0.03,390,2388,100.0,38.91,23.4404,203
2,7,0.0018,-0.0004,100.0,518.67,641.71,1588.9,1399.99,14.62,21.61,554.51,2388.0,9065.04,1.3,47.22,522.45,2388.02,8144.4,8.3678,0.03,391,2388,100.0,39.12,23.3932,202
2,8,-0.0,-0.0003,100.0,518.67,642.13,1586.75,1401.19,14.62,21.6,555.21,2387.96,9069.48,1.3,47.16,523.14,2387.98,8149.37,8.3844,0.03,392,2388,100.0,39.11,23.5353,201
2,9,0.0016,0.0004,100.0,518.67,642.13,1580.76,1393.43,14.62,21.61,554.99,2388.0,9068.36,1.3,47.02,522.27,2388.04,8150.77,8.3917,0.03,391,2388,100.0,39.19,23.3313,200
2,10,-0.0008,0.0005,100.0,518.67,642.14,1584.02,1390.2,14.62,21.61,554.75,2387.95,9064.18,1.3,47.12,522.66,2387.99,8144.91,8.3964,0.03,390,2388,100.0,38.97,23.4784,199
2,11,-0.004,0.0003,100.0,518.67,642.89,1587.49,1398.78,14.62,21.61,554.97,2388.02,9069.39,1.3,47.15,522.66,2388.01,8145.1,8.3782,0.03,392,2388,100.0,39.01,23.4462,198
2,12,0.0012,-0.0004,100.0,518.67,642.03,1588.38,1391.44,14.62,21.61,554.72,2387.96,9055.08,1.3,47.11,522.27,2387.98,8144.81,8.3672,0.03,391,2388,100.0,38.99,23.4348,197
2,13,0.0027,0.0001,100.0,518.67,642.14,1580.63,1392.88,14.62,21.61,554.74,2388.03,9062.35,1.3,47.06,522.56,2388.0,8145.28,8.3972,0.03,391,2388,100.0,39.05,23.3536,196
2,14,0.0007,0.0,100.0,518.67,642.36,1585.22,1387.15,14.62,21.61,555.46,2387.98,9065.35,1.3,47.14,522.44,2387.96,8150.05,8.3864,0.03,391,2388,100.0,39.01,23.4348,195
2,15,-0.0005,0.0002,100.0,518.67,641.62,1585.83,1399.45,14.62,21.61,554.08,2387.97,9068.32,1.3,47.07,523.04,2387.97,8145.67,8.4198,0.03,391,2388,100.0,39.02,23.4723,194
2,16,0.0016,-0.0001,100.0,518.67,641.53,1587.84,1402.14,14.62,21.61,554.68,2388.03,9060.07,1.3,47.15,522.34,2387.95,8140.71,8.3635,0.03,392,2388,100.0,39.11,23.3443,193
2,17,0.001,0.0005,100.0,518.67,642.15,1585.88,1398.01,14.62,21.61,554.3,2387.98,9071.4,1.3,47.1,522.63,2388.01,8144.75,8.3861,0.03,392,2388,100.0,38.98,23.3759,192
2,18,0.0016,0.0001,100.0,518.67,642.37,1584.08,1394.23,14.62,21.61,555.38,2388.03,9065.2,1.3,47.41,522.53,2388.03,8143.84,8.4064,0.03,392,2388,100.0,39.15,23.4562,191
2,19,0.0049,-0.0,100.0,518.67,642.25,1584.44,1388.36,14.62,21.61,554.25,2387.98,9057.91,1.3,47.0,521.97,2387.89,8143.77,8.4145,0.03,392,2388,100.0,39.04,23.4024,190
2,20,0.0008,-0.0003,100.0,518.67,641.95,1589.01,1406.55,14.62,21.61,554.6,2387.98,9070.25,1.3,47.43,522.58,2387.95,8145.14,8.3996,0.03,392,2388,100.0,39.01,23.4278,189
2,21,0.0022,0.0005,100.0,518.67,641.75,1581.61,1392.92,14.62,21.61,554.41,2387.99,9066.66,1.3,47.18,522.5,2388.02,8145.95,8.4201,0.03,391,2388,100.0,39.16,23.3624,188
2,22,0.0,0.0,100.0,518.67,641.48,1588.27,1397.0,14.62,21.61,554.99,2387.94,9073.44,1.3,47.14,522.39,2387.99,8147.78,8.3824,0.03,391,2388,100.0,39.08,23.4324,187
2,23,-0.0029,0.0005,100.0,518.67,642.1,1586.2,1396.05,14.62,21.61,554.0,2388.02,9064.02,1.3,47.23,523.0,2387.92,8145.98,8.3976,0.03,392,2388,100.0,39.01,23.4695,186
2,24,-0.0007,0.0002,100.0,518.67,641.86,1589.65,1398.5,14.62,21.61,555.02,2387.99,9056.25,1.3,47.12,522.46,2387.94,8145.23,8.3761,0.03,392,2388,100.0,39.06,23.3341,185
2,25,-0.0004,0.0002,100.0,518.67,642.1,1583.9,1401.66,14.62,21.61,554.68,2387.95,9064.61,1.3,47.12,522.54,2387.91,8147.86,8.3628,0.03,392,2388,100.0,39.07,23.4163,184
2,26,-0.0011,0.0004,100.0,518.67,642.59,1586.31,1387.99,14.62,21.6,554.98,2387.97,9059.68,1.3,47.09,522.49,2387.94,8143.4,8.3868,0.03,392,2388,100.0,39.29,23.4472,183
2,27,-0.002,0.0004,100.0,518.67,641.61,1577.04,1398.76,14.62,21.61,554.63,2388.03,9068.84,1.3,47.15,522.24,2388.03,8149.28,8.418,0.03,391,2388,100.0,39.1,23.4292,182
2,28,0.0033,-0.0003,100.0,518.67,642.05,1580.31,1393.92,14.62,21.61,554.64,2387.93,9071.15,1.3,47.14,522.71,2387.98,8151.37,8.3875,0.03,391,2388,100.0,39.01,23.4333,181
2,29,0.0016,-0.0002,100.0,518.67,642.46,1588.65,1398.76,14.62,21.61,554.7,2388.06,9064.11,1.3,47.07,522.87,2387.97,8152.23,8.4016,0.03,392,2388,100.0,39.01,23.4501,180
2,30,-0.0017,0.0005,100.0,518.67,641.82,1587.58,1400.13,14.62,21.61,554.17,2388.0,9067.95,1.3,47.28,522.44,2387.97,8149.23,8.3907,0.03,392,2388,100.0,39.09,23.5575,179
2,31,0.0024,-0.0001,100.0,518.67,642.04,1586.39,1395.93,14.62,21.61,554.73,2387.98,9067.04,1.3,47.06,522.57,2388.03,8153.03,8.4112,0.03,391,2388,100.0,39.13,23.3258,178
2,32,-0.0004,-0.0003,100.0,518.67,642.14,1581.94,1399.2,14.62,21.61,554.81,2388.02,9064.15,1.3,47.19,522.33,2387.96,8145.74,8.3755,0.03,391,2388,100.0,39.1,23.4081,177
2,33,-0.0031,-0.0002,100.0,518.67,642.3,1584.43,1394.72,14.62,21.61,554.34,2387.94,9051.82,1.3,47.11,522.44,2388.05,8148.42,8.4189,0.03,392,2388,100.0,38.91,23.2896,176
2,34,0.002,-0.0002,100.0,518.67,642.56,1593.98,1396.84,14.62,21.6,554.84,2387.98,9063.55,1.3,47.16,522.52,2388.03,8145.82,8.4005,0.03,392,2388,100.0,39.03,23.4062,175
2,35,0.0009,-0.0004,100.0,518.67,642.1,1577.95,1399.01,14.62,21.61,554.34,2387.97,9058.07,1.3,47.22,522.73,2388.03,8139.35,8.3995,0.03,391,2388,100.0,39.14,23.4209,174
2,36,-0.0016,0.0004,100.0,518.67,641.77,1582.94,1392.42,14.62,21.61,554.51,2388.03,9065.12,1.3,47.2,522.27,2387.97,8148.73,8.3887,0.03,390,2388,100.0,39.05,23.3437,173
2,37,-0.0004,0.0004,100.0,518.67,642.31,1580.47,1399.99,14.62,21.61,554.93,2387.97,9069.99,1.3,47.33,522.48,2388.0,8153.79,8.3669,0.03,390,2388,100.0,39.27,23.4889,172
2,38,-0.0011,0.0,100.0,518.67,642.52,1575.85,1395.56,14.62,21.61,554.66,2388.02,9063.03,1.3,47.15,522.51,2387.96,8148.5,8.3822,0.03,392,2388,100.0,38.9,23.4411,171
2,39,-0.002,-0.0,100.0,518.67,642.35,1585.4,1396.47,14.62,21.61,553.87,2388.0,9070.25,1.3,47.32,522.86,2387.97,8150.71,8.4151,0.03,392,2388,100.0,39.07,23.4529,170
2,40,0.0015,0.0003,100.0,518.67,642.29,1590.01,1398.2,14.62,21.61,554.28,2387.97,9065.75,1.3,47.25,522.14,2387.95,8146.91,8.3707,0.03,393,2388,100.0,38.81,23.4194,169
2,41,0.0014,-0.0003,100.0,518.67,641.79,1574.28,1399.86,14.62,21.61,555.0,2388.01,9061.06,1.3,47.13,522.06,2388.04,8152.24,8.4091,0.03,392,2388,100.0,39.08,23.3173,168
2,42,-0.0002,0.0001,100.0,518.67,642.12,1587.66,1396.79,14.62,21.61,554.44,2387.98,9060.8,1.3,47.13,522.49,2388.03,8144.67,8.3703,0.03,391,2388,100.0,39.05,23.4857,167
2,43,0.0012,-0.0002,100.0,518.67,641.94,1577.81,1396.97,14.62,21.61,554.75,2388.0,9068.12,1.3,47.2,522.03,2387.93,8145.1,8.3909,0.03,392,2388,100.0,38.92,23.3854,166
2,44,-0.0,0.0,100.0,518.67,642.16,1583.93,1390.69,14.62,21.61,554.79,2388.0,9063.31,1.3,47.22,523.01,2387.98,8148.79,8.3512,0.03,392,2388,100.0,39.22,23.461,165
2,45,0.0041,-0.0001,100.0,518.67,642.64,1581.24,1393.81,14.62,21.6,554.42,2387.97,9072.09,1.3,47.08,522.57,2388.06,8145.47,8.3796,0.03,391,2388,100.0,38.99,23.4678,164
2,46,0.0005,0.0005,100.0,518.67,642.17,1583.89,1392.35,14.62,21.61,553.19,2388.03,9061.51,1.3,47.23,522.25,2388.02,8149.48,8.3705,0.03,391,2388,100.0,39.08,23.3501,163
2,47,-0.0022,-0.0002,100.0,518.67,641.97,1578.39,1396.87,14.62,21.61,554.73,2388.02,9062.42,1.3,47.07,521.89,2388.0,8146.03,8.4326,0.03,393,2388,100.0,39.1,23.3583,162
2,48,-0.0032,0.0005,100.0,518.67,641.72,1587.73,1400.9,14.62,21.61,554.45,2387.97,9066.74,1.3,47.22,522.4,2388.01,8150.69,8.4183,0.03,391,2388,100.0,38.96,23.4506,161
2,49,-0.001,-0.0,100.0,518.67,642.26,1591.57,1404.43,14.62,21.6,555.0,2388.01,9066.69,1.3,47.18,522.28,2387.97,8146.22,8.3996,0.03,391,2388,100.0,38.89,23.4316,160
2,50,0.0033,0.0001,100.0,518.67,642.02,1583.12,1403.44,14.62,21.61,554.58,2388.05,9062.28,1.3,47.27,522.82,2388.04,8142.03,8.3937,0.03,392,2388,100.0,39.06,23.398000000000003,159
2,51,0.0005,0.0002,100.0,518.67,642.15,1578.49,1395.88,14.62,21.61,554.61,2387.96,9068.14,1.3,47.21,522.76,2387.98,8143.17,8.3931,0.03,392,2388,100.0,39.17,23.430999999999997,158
2,52,0.0011,0.0004,100.0,518.67,642.33,1583.84,1390.29,14.62,21.61,554.6,2387.99,9066.37,1.3,47.09,523.01,2388.01,8145.5,8.3496,0.03,389,2388,100.0,38.89,23.4923,157
2,53,0.0007,-0.0002,100.0,518.67,642.47,1579.97,1391.42,14.62,21.61,553.97,2387.99,9067.05,1.3,47.28,522.21,2387.99,8148.97,8.4258,0.03,393,2388,100.0,39.06,23.3804,156
2,54,0.005,0.0002,100.0,518.67,642.31,1583.81,1394.84,14.62,21.6,554.98,2387.97,9059.31,1.3,47.1,521.97,2388.02,8152.17,8.3894,0.03,391,2388,100.0,39.03,23.4289,155
2,55,0.001,0.0005,100.0,518.67,642.13,1581.74,1404.44,14.62,21.61,554.4,2387.98,9071.78,1.3,47.15,522.57,2388.03,8146.85,8.4054,0.03,393,2388,100.0,38.96,23.5011,154
2,56,0.0022,0.0,100.0,518.67,642.18,1590.3,1394.03,14.62,21.61,554.95,2388.01,9069.93,1.3,47.13,522.44,2387.98,8147.41,8.3575,0.03,391,2388,100.0,39.08,23.3344,153
2,57,-0.0032,-0.0002,100.0,518.67,642.49,1582.44,1396.64,14.62,21.61,554.63,2388.04,9061.69,1.3,47.26,522.54,2388.06,8152.93,8.4083,0.03,392,2388,100.0,38.97,23.5424,152
2,58,0.0002,-0.0003,100.0,518.67,642.44,1577.6,1397.84,14.62,21.61,553.9,2387.99,9065.55,1.3,47.22,522.55,2387.97,8150.46,8.4087,0.03,390,2388,100.0,39.16,23.4349,151
2,59,0.0028,0.0003,100.0,518.67,641.8,1587.16,1397.0,14.62,21.61,555.01,2388.02,9064.69,1.3,47.34,521.8,2388.01,8145.43,8.4092,0.03,393,2388,100.0,38.96,23.4365,150
2,60,0.0012,-0.0002,100.0,518.67,642.06,1584.09,1404.09,14.62,21.61,554.75,2388.01,9069.48,1.3,47.27,521.86,2388.03,8145.54,8.4142,0.03,391,2388,100.0,39.01,23.3689,149
2,61,0.0025,-0.0001,100.0,518.67,642.21,1584.46,1394.44,14.62,21.6,553.68,2388.07,9068.83,1.3,47.15,522.17,2387.9,8145.37,8.4051,0.03,391,2388,100.0,39.02,23.3702,148
2,62,0.0011,0.0004,100.0,518.67,641.86,1584.26,1403.58,14.62,21.61,554.27,2388.0,9067.78,1.3,47.22,522.21,2388.02,8153.97,8.4441,0.03,393,2388,100.0,38.81,23.4238,147
